0.000000000000000000e+00,1.654994865751512556e+00,8.990034006040639625e+00,1.706762806593455295e+01,1.698986625671516393e+01,1.782554586732207369e+01,1.964211152734254995e+01,9.652457359925854519e-01,1.678928264746918231e+01,1.343572429211426567e+01,3.998556739510043201e+00,8.756723440164332573e+00,1.571197309626380800e+01,7.479777775989505884e+00,1.434695426770311855e+01,1.524665312067920730e+01,3.696603801920689936e+00,1.973019135565355953e+01,2.405913904061130371e+00,4.128011655394039359e+00,1.540434918446045742e+00,1.310984371633716172e+01,3.061427766270520934e+00,1.437518126036229376e+02,1.368476219181690681e+02,1.301384400572749200e+02,1.474290891161768400e+02,1.449985711148142116e+02,1.451254852711054184e+02,1.325434942457487466e+02,1.340141333208171943e+02,1.373592433697320416e+02,1.352754897732962718e+02,1.410013186771480207e+02,1.446416740757300943e+02,1.335984176895005646e+02,1.361653274796707933e+02,1.403956033414924605e+02,1.432819718382354779e+02,1.313471245683276436e+02,1.363536926119595876e+02,1.343969494142605470e+02,1.390080978411369017e+02,1.360970660876898535e+02,1.341952246672060198e+02,1.449234944094065725e+02,2.335270762336184021e+02,2.227051363020526367e+02,2.197352974249955082e+02,2.218664499120828850e+02,2.358300631756868029e+02,2.343743287075007231e+02,2.252392954651276966e+02,2.277827035652813663e+02,2.327127723000986066e+02,2.373933314425583205e+02,2.224321759412198389e+02,2.304442581738671265e+02,2.365138954051425060e+02,2.378814287117000390e+02,2.407294567936053511e+02,2.343672310658217839e+02,2.355384366126490647e+02,2.342714514210945822e+02,2.261611395008635270e+02,2.335786475099370421e+02,2.347846785589493379e+02,2.377726887323923961e+02,2.334776257165516711e+02,4.315552507428350282e+02,4.313393752564642227e+02,4.189990502024439820e+02,4.253042908781978326e+02,4.274130112707330227e+02,4.192075600087712814e+02,4.234452754139169883e+02,4.285047708674721321e+02,4.302344143095332925e+02,4.256819355832947167e+02,4.224177664927498199e+02,4.207674928306911397e+02,4.220898785352825371e+02,4.309841963460801253e+02,4.287419179436521972e+02,4.260857200227060844e+02,4.286176763961947245e+02,4.335157148794852446e+02,4.268339627342532481e+02,4.248292835768550049e+02,4.222251837675882484e+02,4.333149986439972281e+02,4.220023282561053861e+02,2.482320588241817916e+02,1.171096952139962184e+02,2.904668655985365149e+02,5.286037684513388513e+02,3.629742459905094734e+02,3.219386754167201161e+02,4.920136915639774884e+02,4.566484766895336520e+02
1.654994865751512556e+00,0.000000000000000000e+00,7.339395204851141052e+00,1.541263320018304128e+01,1.859915135289175225e+01,1.617490706613257601e+01,2.116746444331788624e+01,2.620240601744098008e+00,1.844427751322069398e+01,1.178508549092476798e+01,5.607841835686630638e+00,7.447885242486083968e+00,1.406133429507431032e+01,9.134772641741019328e+00,1.303811607002486994e+01,1.690164798643072075e+01,5.351598667672202936e+00,1.849393155210096040e+01,1.097075706382881100e+00,2.698440297205417338e+00,3.195429784197558298e+00,1.435206283397682370e+01,1.729544688359823779e+00,1.454068074693744563e+02,1.385026167839205868e+02,1.317934349230264388e+02,1.490840839819283588e+02,1.449330535400490874e+02,1.467804801368569372e+02,1.341984891115002654e+02,1.356691281865687131e+02,1.389395013373596441e+02,1.369304846390477906e+02,1.426563135428995395e+02,1.462966689414815846e+02,1.352534125552520834e+02,1.378203223454223121e+02,1.420505982072439508e+02,1.448622298058630804e+02,1.330021194340791624e+02,1.380086874777110779e+02,1.360519442800120657e+02,1.406630927068884205e+02,1.377520609534413722e+02,1.358502195329575386e+02,1.465784892751580628e+02,2.320975048754297916e+02,2.213962981043743810e+02,2.184264592273172525e+02,2.206301901085302575e+02,2.344981800977760997e+02,2.330654905098224674e+02,2.239304572674494409e+02,2.264738653676031106e+02,2.314039341024203509e+02,2.360614483646476174e+02,2.211959161376672114e+02,2.291123750959564234e+02,2.348589005393909872e+02,2.365495456337893359e+02,2.394206185959270954e+02,2.327165922646322826e+02,2.341088652544604543e+02,2.326164565553430634e+02,2.248523013031852713e+02,2.322698093122587863e+02,2.334758403612710822e+02,2.361176938666408773e+02,2.321687875188734154e+02,4.302543370737354280e+02,4.329943701222157415e+02,4.206540450681955008e+02,4.236492960124463139e+02,4.280073354076644137e+02,4.178987218110930257e+02,4.217902805481654696e+02,4.268497760017206133e+02,4.308287384464646834e+02,4.243730973856164610e+02,4.240331892531863787e+02,4.224224876964426585e+02,4.207579954573718624e+02,4.293292014803286065e+02,4.300309855189966584e+02,4.244307251569545656e+02,4.302726712619462432e+02,4.351707097452367634e+02,4.251789678685017293e+02,4.231742887111034861e+02,4.238801786333397672e+02,4.349699935097487469e+02,4.236573231218569049e+02,2.469232206265035359e+02,1.179314355246707606e+02,2.891580274008582592e+02,5.302587633170902564e+02,3.629687947758455380e+02,3.202836805509685973e+02,4.903586966982259696e+02,4.563881210981318191e+02
8.990034006040639625e+00,7.339395204851141052e+00,0.000000000000000000e+00,1.014699562645232511e+01,1.193989360176143144e+01,8.835511861281434065e+00,1.526347069535140122e+01,9.955279742033225077e+00,1.572388226584752147e+01,4.445690286073626041e+00,6.795299776587482299e+00,2.549619888662790768e+00,6.721939090223169266e+00,5.876380155018945395e+00,7.134122322058384924e+00,1.364325549970864770e+01,6.921278906436985956e+00,1.322829397837024601e+01,8.436470911234021486e+00,1.003783550205655928e+01,9.881569033800747803e+00,7.226431227760621745e+00,9.068939893210965053e+00,1.515603172857170762e+02,1.451887560335237879e+02,1.384795741726296399e+02,1.552375937982709786e+02,1.521243056787221235e+02,1.529689465114516338e+02,1.403519989278428852e+02,1.403828726346083897e+02,1.451677480518261802e+02,1.431189510136424872e+02,1.488098233592421593e+02,1.536317080817707108e+02,1.419395518048552844e+02,1.439738321617649319e+02,1.493856373475330770e+02,1.499207834544512536e+02,1.396882586836823634e+02,1.453437266180002041e+02,1.427380835296152668e+02,1.468166025232310403e+02,1.439055707697839921e+02,1.425363587825607397e+02,1.539135284154471890e+02,2.285198038978241470e+02,2.185289731944899358e+02,2.201939048530516061e+02,2.153645525347995431e+02,2.320179547460279821e+02,2.292462644837997345e+02,2.206312762512692700e+02,2.214225884357464054e+02,2.306672117009434544e+02,2.315556367354647875e+02,2.159302785639364970e+02,2.322101492596032699e+02,2.315639580633048809e+02,2.304108519399736679e+02,2.346085495443138882e+02,2.253771970597811389e+02,2.297776669055821799e+02,2.336096883012084220e+02,2.192734494392050237e+02,2.272185323804020811e+02,2.284596047556017027e+02,2.361655479077465429e+02,2.283495614928506825e+02,4.260168678519186187e+02,4.302692601353002146e+02,4.185182482419781991e+02,4.198472539252965703e+02,4.241847763378149239e+02,4.122620654444036745e+02,4.204376566308713450e+02,4.240450180499973385e+02,4.270061793766151936e+02,4.236363749841395929e+02,4.218894333423966145e+02,4.202532622158935851e+02,4.181378697350235711e+02,4.279765775630345388e+02,4.266122429399815701e+02,4.228343147527672272e+02,4.281368744357289415e+02,4.324455997583212365e+02,4.222368918881792865e+02,4.213655771440273270e+02,4.193728206405305059e+02,4.310441334673680558e+02,4.195403105918981623e+02,2.412865642598142131e+02,1.105920403198196169e+02,2.880018090726997571e+02,5.275383680697170803e+02,3.574287999782097813e+02,3.150180429772378830e+02,4.850930591244952552e+02,4.573813528439971492e+02
1.706762806593455295e+01,1.541263320018304128e+01,1.014699562645232511e+01,0.000000000000000000e+00,8.574298267541681895e+00,5.538629307287421533e+00,1.210363924103748268e+01,1.767301473283544411e+01,1.650992237762415016e+01,6.215246881283055025e+00,1.439952460852353866e+01,9.564521695283252356e+00,3.425056536229156290e+00,1.597850988071823153e+01,3.974290867744466826e+00,1.649909764770082532e+01,1.470147754611289237e+01,3.081298351917920009e+00,1.591533123138645500e+01,1.763742898271936355e+01,1.689647084042120895e+01,5.288237631696421026e+00,1.657084509359584601e+01,1.577752573950193664e+02,1.486773345706228326e+02,1.419681527097286846e+02,1.604603744694503291e+02,1.566856662360291352e+02,1.561605715684562483e+02,1.473669007344633428e+02,1.467273655821462057e+02,1.521826498584466378e+02,1.463105760706471017e+02,1.540326040304215098e+02,1.564828927019930234e+02,1.446335039868513945e+02,1.509887339683853895e+02,1.542286539034124075e+02,1.544821440117582654e+02,1.431768372207814082e+02,1.504161767103979628e+02,1.462266620667143115e+02,1.520393831944103908e+02,1.506585416474651140e+02,1.460249373196597844e+02,1.553868543709882033e+02,2.183728082713718379e+02,2.130167481036564254e+02,2.100469092265992970e+02,2.052175569083472340e+02,2.237851915244126246e+02,2.220083586261975483e+02,2.121457846164978207e+02,2.141846825781442192e+02,2.205202160744911453e+02,2.222219232575411070e+02,2.057832829374841879e+02,2.220631536331509608e+02,2.245199954304789856e+02,2.239158550797181704e+02,2.249552938345739506e+02,2.215369672745373180e+02,2.196306712791298423e+02,2.263717824436062358e+02,2.120355435816028375e+02,2.199806265227998949e+02,2.190919913048238641e+02,2.284364798154598475e+02,2.211116556352484963e+02,4.210648543635685996e+02,4.214909598452206296e+02,4.091506347912003889e+02,4.124650481253507337e+02,4.175645958594894296e+02,4.127060992290712420e+02,4.143240635896315780e+02,4.167727869658182840e+02,4.203859988982896994e+02,4.134893793576872554e+02,4.125693510815062268e+02,4.109190774194475466e+02,4.079908741085712336e+02,4.215746864307369606e+02,4.172446294892037599e+02,4.189353504817436260e+02,4.187692609849511314e+02,4.235335469904951538e+02,4.181871077701964623e+02,4.139833713440814904e+02,4.118141922477514640e+02,4.234665832327536350e+02,4.115913367362686017e+02,2.417305980444817521e+02,1.123615969150290397e+02,2.778548134462474763e+02,5.283244081814937090e+02,3.541319174242157715e+02,3.048710473507855454e+02,4.749460634980429177e+02,4.501434469863949630e+02
1.698986625671516393e+01,1.859915135289175225e+01,1.193989360176143144e+01,8.574298267541681895e+00,0.000000000000000000e+00,3.212256987861426438e+00,1.539401805405529089e+01,1.626479964151702617e+01,1.884684920690633803e+01,9.953101716747033478e+00,1.299130951720512073e+01,1.285490050830106057e+01,5.217954511538262174e+00,1.781627375678037595e+01,7.264669680762274595e+00,1.978947646071863531e+01,1.329326245479447444e+01,5.492999915623760998e+00,1.752512052674131837e+01,1.736785230980523664e+01,1.853030117516120967e+01,7.625164460978609782e+00,1.686960666453192914e+01,1.594338136159085195e+02,1.537602741768177168e+02,1.471283063139900946e+02,1.581340021500243438e+02,1.570128938838782346e+02,1.593409300598091249e+02,1.482254952580343286e+02,1.467548561829658809e+02,1.530412443820176236e+02,1.494909345619999783e+02,1.517062317109955245e+02,1.582757906773021261e+02,1.488487177782606921e+02,1.518473284919563753e+02,1.556951572470168799e+02,1.548093716596073648e+02,1.471888189864992285e+02,1.516532465174840070e+02,1.513868156709757216e+02,1.497130108749844055e+02,1.517790670999754354e+02,1.511850909239211944e+02,1.602230483149309919e+02,2.207845098350776709e+02,2.154284496673622584e+02,2.124586107903051300e+02,2.076292584720530670e+02,2.261968930881184576e+02,2.236230096103797109e+02,2.145574861802036537e+02,2.157993335623263818e+02,2.229319176381969783e+02,2.246336248212469400e+02,2.081949845011900209e+02,2.244748551968567938e+02,2.261346464146611481e+02,2.251739506797248112e+02,2.285284424012091335e+02,2.238732124810962318e+02,2.232038198457650253e+02,2.279864334277883984e+02,2.136501945657850001e+02,2.215952775069820575e+02,2.215036928685296971e+02,2.308481813791656805e+02,2.227263066194306589e+02,4.228238052900944695e+02,4.213706481019272587e+02,4.115623363549062219e+02,4.142239990518766035e+02,4.199762974231952626e+02,4.143207502132534046e+02,4.160830145161574478e+02,4.121051244482359266e+02,4.227977004619955324e+02,4.153885320563669552e+02,4.149810526452120598e+02,4.133307789831533796e+02,4.152383718221866502e+02,4.236219354483206416e+02,4.151490159369128037e+02,4.108944211510058153e+02,4.170900603191887512e+02,4.233315005101227371e+02,4.102969982864178746e+02,4.157423222706073602e+02,4.142258938114573539e+02,4.233462714894602641e+02,4.140030382999744916e+02,2.433452490286639147e+02,1.160994517504930172e+02,2.802665150099533093e+02,5.306613350107759288e+02,3.518055451047898146e+02,3.134453456183272237e+02,4.835203617655845960e+02,4.517580979705771256e+02
1.782554586732207369e+01,1.617490706613257601e+01,8.835511861281434065e+00,5.538629307287421533e+00,3.212256987861426438e+00,0.000000000000000000e+00,1.238330815255261363e+01,1.879079160331465914e+01,1.885939332535483004e+01,6.940481755194186420e+00,1.563081163786891636e+01,1.138513174994422528e+01,2.113572771058265243e+00,1.471189201630037857e+01,9.512920175031888803e+00,1.677876655921595628e+01,1.575679076771842091e+01,5.955861564399661745e+00,1.727198277251545733e+01,1.887334736333799157e+01,1.871708089508218364e+01,9.721222696881181236e+00,1.790445175449239912e+01,1.575226380813280684e+02,1.540242678948052060e+02,1.473150860339110579e+02,1.549217451621629209e+02,1.538006368960168118e+02,1.591373239078911865e+02,1.491875107891243317e+02,1.492183844958898362e+02,1.536443405891472480e+02,1.518492053779345099e+02,1.484939747231341016e+02,1.551714089368221323e+02,1.501721332941388027e+02,1.528093440230463784e+02,1.560090255213536636e+02,1.515971146717459419e+02,1.485237705449637815e+02,1.541792384792816506e+02,1.515735953908966849e+02,1.465007538871229826e+02,1.527410826310654386e+02,1.513718706438421577e+02,1.577469862350496328e+02,2.212473714838535841e+02,2.138939407767344676e+02,2.129214724390810431e+02,2.080921201208289801e+02,2.231824428847465356e+02,2.204107526225182880e+02,2.117957643899878235e+02,2.125870765744649589e+02,2.233947792869728914e+02,2.247457111516180532e+02,2.086578461499659340e+02,2.249377168456327070e+02,2.229223894267997252e+02,2.219616936918633883e+02,2.257730376830324417e+02,2.207688307406162380e+02,2.236666814945409385e+02,2.247741764399269755e+02,2.104379375779235772e+02,2.183830205191206346e+02,2.219665545173056103e+02,2.277163896596362633e+02,2.195140496315692360e+02,4.196115483022330181e+02,4.222909875301978673e+02,4.120251980036821351e+02,4.110117420640151522e+02,4.180632687946540500e+02,4.111084932253919533e+02,4.128707575282959965e+02,4.153173814360973779e+02,4.208846718334543198e+02,4.163639425701690016e+02,4.147837975940554998e+02,4.114177503546121670e+02,4.124766500319707916e+02,4.204096784604591903e+02,4.179561904970321393e+02,4.141066781388672666e+02,4.198972348793080869e+02,4.244673271532188892e+02,4.135092552742793259e+02,4.125300652827459089e+02,4.139252001541487971e+02,4.242666109177308726e+02,4.140620588662798696e+02,2.401329920408024918e+02,1.130868317889401737e+02,2.807293766587292225e+02,5.306738791292244741e+02,3.485932881169283633e+02,3.104096766580729536e+02,4.804846928053303259e+02,4.485458409827157311e+02
1.964211152734254995e+01,2.116746444331788624e+01,1.526347069535140122e+01,1.210363924103748268e+01,1.539401805405529089e+01,1.238330815255261363e+01,0.000000000000000000e+00,2.060735726333513540e+01,6.476085172802217294e+00,1.081778040927777518e+01,1.855458211407209035e+01,1.371957920083180227e+01,1.449688092361087932e+01,1.216233375135304584e+01,8.129348373293016294e+00,4.395458406663343531e+00,1.885653505166144228e+01,1.518493759295540357e+01,2.007038873693500491e+01,2.179248648826791523e+01,2.105152834596976064e+01,9.443295137244970050e+00,2.072590259914439415e+01,1.627302765978860748e+02,1.532522710198458924e+02,1.485175050302670741e+02,1.648819250989325269e+02,1.602994353396671841e+02,1.643449624244491929e+02,1.515219582400118838e+02,1.523181287798328469e+02,1.556191885551741052e+02,1.547865832008199902e+02,1.587918047394281587e+02,1.626297821431985824e+02,1.531095111170242831e+02,1.537790029821451867e+02,1.583837114089609486e+02,1.580959131153963142e+02,1.473088205192143505e+02,1.559958041393021233e+02,1.508015985159373713e+02,1.571697793117932349e+02,1.550755300819529907e+02,1.525742896401981739e+02,1.629116024768750606e+02,2.304764475124093224e+02,2.249010633176941099e+02,2.221505484676367814e+02,2.173211961493847184e+02,2.355657510372991510e+02,2.324122402007773189e+02,2.241790725425404389e+02,2.249703847270175743e+02,2.326238553155286297e+02,2.343255624985785914e+02,2.178869221785216723e+02,2.341667928741884452e+02,2.349238770050587561e+02,2.343450018444160037e+02,2.370589330756114350e+02,2.285061385194263153e+02,2.317343105201673268e+02,2.367756640181860064e+02,2.228212457304761926e+02,2.245002068436157288e+02,2.304926332733253389e+02,2.400996978121888787e+02,2.315155372098282669e+02,4.319948564547856336e+02,4.328916018137221045e+02,4.205512767597018637e+02,4.233950502165677676e+02,4.275922660262614841e+02,4.209063922087788683e+02,4.252540656808486119e+02,4.253537864661469143e+02,4.303267592701001831e+02,4.255930185987247114e+02,4.239699930500077016e+02,4.223197193879490214e+02,4.200945133496086896e+02,4.316023565975090150e+02,4.283976779548237914e+02,4.242939030158760261e+02,4.301699029534526062e+02,4.348241093545531726e+02,4.235456603043288624e+02,4.249133734352985243e+02,4.216797717064136464e+02,4.333510845332511963e+02,4.219026272178965087e+02,2.521344796190615227e+02,1.169641304430237625e+02,2.899584526872849324e+02,5.182905709766718019e+02,3.609765962694809787e+02,3.169746865918230014e+02,4.870497027390803737e+02,4.605473285609747336e+02
9.652457359925854519e-01,2.620240601744098008e+00,9.955279742033225077e+00,1.767301473283544411e+01,1.626479964151702617e+01,1.879079160331465914e+01,2.060735726333513540e+01,0.000000000000000000e+00,1.582403691147659686e+01,1.440097002810685112e+01,3.273490124311905891e+00,8.280733075183295711e+00,1.667721883225639345e+01,8.445023511982091335e+00,1.369872386509097772e+01,1.621189885667179453e+01,3.575443061901259156e+00,2.069543709164614498e+01,3.371159640053715822e+00,5.093257391386624811e+00,2.505680654438631194e+00,1.238477710113902397e+01,4.026673502263106386e+00,1.447170583396155337e+02,1.378128676541616642e+02,1.311036857932675161e+02,1.483943348521694361e+02,1.459638168508068077e+02,1.447538598506612288e+02,1.335087399817413427e+02,1.349793790568097904e+02,1.383244891057246377e+02,1.349038643528520822e+02,1.419665644131406168e+02,1.436764283397374982e+02,1.332267922690563751e+02,1.371305732156633894e+02,1.394303576054998643e+02,1.442472175742280740e+02,1.323123703043202397e+02,1.353884468759669915e+02,1.353621951502531431e+02,1.399733435771294978e+02,1.370623118236824496e+02,1.351604704031986159e+02,1.439582486734139763e+02,2.344923219696109982e+02,2.236703820380452328e+02,2.207005431609881043e+02,2.228316956480754527e+02,2.367953089116793706e+02,2.353395744434933192e+02,2.262045412011202927e+02,2.287479493012739624e+02,2.336780180360912027e+02,2.372867499219852903e+02,2.233974216772124066e+02,2.314095039098596942e+02,2.374791411411350737e+02,2.388466744476926067e+02,2.416947025295979472e+02,2.340755140112242714e+02,2.365036823486416608e+02,2.352366971570871499e+02,2.271263852368561231e+02,2.345438932459296382e+02,2.357499242949419340e+02,2.387379344683849638e+02,2.344428714525442672e+02,4.325204964788276243e+02,4.323046209924568188e+02,4.199642959384365781e+02,4.262695366141904287e+02,4.283782570067256188e+02,4.187315696437902375e+02,4.244105211499095844e+02,4.283699240897529421e+02,4.311996600455258886e+02,4.266471813192873128e+02,4.233830122287424160e+02,4.217327385666837358e+02,4.230551242712751332e+02,4.319494420820727782e+02,4.297071636796447933e+02,4.270509657586986805e+02,4.295829221321873206e+02,4.344809606154778407e+02,4.265617979279348901e+02,4.257945293128475441e+02,4.217152612336863058e+02,4.333865740605238557e+02,4.216876841254020860e+02,2.477560684592007476e+02,1.180749409499888003e+02,2.914321113345290541e+02,5.276385227153461983e+02,3.621547908947100041e+02,3.225440620836209860e+02,4.926190782308783582e+02,4.565002916877465395e+02
1.678928264746918231e+01,1.844427751322069398e+01,1.572388226584752147e+01,1.650992237762415016e+01,1.884684920690633803e+01,1.885939332535483004e+01,6.476085172802217294e+00,1.582403691147659686e+01,0.000000000000000000e+00,1.400242568761472484e+01,1.825981307664225639e+01,1.711243450008880984e+01,1.882933467175064379e+01,9.847502110828575184e+00,1.253563150987968200e+01,2.080626766138873762e+00,1.795786013905290446e+01,1.662600242498941228e+01,1.919519655153031223e+01,2.091729430286322255e+01,1.832971756591522805e+01,1.122168474592772824e+01,1.985071041373970147e+01,1.605410952510921163e+02,1.509374393793214324e+02,1.462026733897426141e+02,1.629047435379324895e+02,1.602974149767641165e+02,1.605778967621378115e+02,1.493327768932179254e+02,1.508034159682863731e+02,1.533043569146496168e+02,1.507279012643286649e+02,1.564769730989036702e+02,1.593013584219827692e+02,1.490508291805329577e+02,1.514641713416206983e+02,1.550552876877451354e+02,1.592270853831530530e+02,1.449939888786898905e+02,1.512124837874436025e+02,1.484867668754129113e+02,1.557973804886060805e+02,1.528863487351590322e+02,1.502594579996737139e+02,1.595831787556592474e+02,2.319175123444433382e+02,2.265614521767279257e+02,2.235916132996707972e+02,2.187622609814187342e+02,2.373298955974841249e+02,2.355530626992690486e+02,2.256904886895693210e+02,2.277293866512157194e+02,2.340649201475626455e+02,2.357666273306126072e+02,2.193279870105556881e+02,2.356078577062224610e+02,2.364685345377035048e+02,2.374605591527896706e+02,2.396614449105748008e+02,2.329124216560129810e+02,2.343368223551306926e+02,2.387109785217514286e+02,2.255802476546743378e+02,2.309762920164179434e+02,2.326366953778953643e+02,2.419811838885313477e+02,2.346563597083199966e+02,4.325295622900109151e+02,4.350356639182921299e+02,4.226953388642718892e+02,4.281094949497570497e+02,4.311092999325609298e+02,4.178814686793126043e+02,4.275517990071255099e+02,4.270199917210717899e+02,4.339307029713611996e+02,4.237365841129407613e+02,4.261140551545777271e+02,4.244637814925190469e+02,4.245007964861953837e+02,4.350907199392886469e+02,4.307893335622752602e+02,4.294390425658378376e+02,4.321852069247677264e+02,4.370782510635666540e+02,4.288281178828898419e+02,4.290647780027064755e+02,4.249922238754394357e+02,4.366635367022769856e+02,4.251360408093401020e+02,2.552753021175532524e+02,1.201487757213607210e+02,2.913995175193189766e+02,5.118144858038696157e+02,3.674526814422831649e+02,3.213809697284096956e+02,4.914559858756670678e+02,4.624826430645401842e+02
1.343572429211426567e+01,1.178508549092476798e+01,4.445690286073626041e+00,6.215246881283055025e+00,9.953101716747033478e+00,6.940481755194186420e+00,1.081778040927777518e+01,1.440097002810685112e+01,1.400242568761472484e+01,0.000000000000000000e+00,1.124099006266110834e+01,6.995310174736417252e+00,4.826908984135920733e+00,9.763262999435175615e+00,2.688432035984759327e+00,1.521323881594111782e+01,1.136696919251061288e+01,9.296545233200975034e+00,1.288216119730764930e+01,1.448352578813018532e+01,1.432725931987437562e+01,2.780740941686995704e+00,1.351463017928459109e+01,1.560060075717906898e+02,1.496344463195974015e+02,1.429252644587032535e+02,1.582857096277350024e+02,1.565699959647957655e+02,1.574146367975252758e+02,1.447976892139164988e+02,1.448285629206820317e+02,1.496134383378997939e+02,1.475646412997161292e+02,1.525004459522463662e+02,1.552477696232726885e+02,1.463852420909288981e+02,1.484195224478385455e+02,1.510016988890350547e+02,1.543664737405248957e+02,1.426125813417217216e+02,1.497894169040738461e+02,1.471837738156888804e+02,1.505072251162352472e+02,1.483512610558576057e+02,1.469820490686343533e+02,1.555295899569491667e+02,2.245880551526549027e+02,2.140832829084163222e+02,2.162621561078823618e+02,2.114328037896302988e+02,2.297562164819266286e+02,2.257524753138644087e+02,2.166174420714913822e+02,2.191608501716450519e+02,2.267354629557742101e+02,2.284371701388241718e+02,2.119985298187672527e+02,2.282784005144340256e+02,2.271182677772312672e+02,2.289021754470575729e+02,2.311705407158570154e+02,2.230652221821180490e+02,2.258459181604129071e+02,2.293607117612791910e+02,2.173784193331177619e+02,2.249567941163007276e+02,2.250517169360170726e+02,2.328619490725770049e+02,2.248557723229153567e+02,4.241218377458313853e+02,4.274506854764138097e+02,4.151103604223935690e+02,4.179522238192093369e+02,4.221513496889532462e+02,4.100886117995011091e+02,4.185426265247841116e+02,4.220582261649829547e+02,4.248858429327919453e+02,4.197046262389703202e+02,4.185290767126994069e+02,4.167594730459582593e+02,4.142061209898542984e+02,4.260815474569473054e+02,4.232043551203969400e+02,4.208475228677528435e+02,4.247289866161443115e+02,4.296270250994348316e+02,4.202501000031649028e+02,4.194705470379400936e+02,4.171993669956279405e+02,4.286554368774856130e+02,4.173668569469955969e+02,2.454747147321486125e+02,1.061463500337459891e+02,2.840700603275305411e+02,5.258169114914843476e+02,3.555337698721225479e+02,3.110862942320686102e+02,4.811613103793259825e+02,4.531323763040679182e+02
